city,state_id,state_name,county_name,lat,lng
Abanda,AL,Alabama,Chambers,33.0926,-85.5253
Abbeville,AL,Alabama,Henry,31.5664,-85.2528
Adamsville,AL,Alabama,Jefferson,33.6063,-86.9745
Addison,AL,Alabama,Winston,34.2017,-87.1765
Akron,AL,Alabama,Hale,32.8785,-87.7429
Alabaster,AL,Alabama,Shelby,33.2198,-86.8225
Albertville,AL,Alabama,Marshall,34.2634,-86.2107
Alexander City,AL,Alabama,Tallapoosa,32.9242,-85.9361
Alexandria,AL,Alabama,Calhoun,33.7675,-85.8792
Aliceville,AL,Alabama,Pickens,33.1237,-88.1594
Allgood,AL,Alabama,Blount,33.9064,-86.5178
Altoona,AL,Alabama,Etowah,34.031,-86.3181
Andalusia,AL,Alabama,Covington,31.3101,-86.4781
Anderson,AL,Alabama,Lauderdale,34.9147,-87.2716
Anniston,AL,Alabama,Calhoun,33.6712,-85.8136
Arab,AL,Alabama,Marshall,34.3309,-86.4991
Ardmore,AL,Alabama,Limestone,34.9847,-86.8373
Argo,AL,Alabama,Jefferson,33.6961,-86.5066
Ariton,AL,Alabama,Dale,31.5978,-85.7131
Arley,AL,Alabama,Winston,34.0886,-87.2074
Ashford,AL,Alabama,Houston,31.1858,-85.2359
Ashland,AL,Alabama,Clay,33.2704,-85.8337
Ashville,AL,Alabama,St. Clair,33.8331,-86.2698
Athens,AL,Alabama,Limestone,34.7847,-86.951
Atmore,AL,Alabama,Escambia,31.0927,-87.4763
Attalla,AL,Alabama,Etowah,34.0049,-86.104
Auburn,AL,Alabama,Lee,32.6087,-85.4899
Autaugaville,AL,Alabama,Autauga,32.432,-86.6579
Avon,AL,Alabama,Houston,31.1799,-85.2802
Axis,AL,Alabama,Mobile,30.9296,-88.0179
Babbie,AL,Alabama,Covington,31.3022,-86.3229
Baileyton,AL,Alabama,Cullman,34.2609,-86.6082
Bakerhill,AL,Alabama,Barbour,31.7769,-85.2955
Ballplay,AL,Alabama,Etowah,34.0179,-85.7853
Banks,AL,Alabama,Pike,31.8132,-85.8364
Bay Minette,AL,Alabama,Baldwin,30.893,-87.7912
Bayou La Batre,AL,Alabama,Mobile,30.4126,-88.261
Bear Creek,AL,Alabama,Marion,34.2651,-87.7164
Beatrice,AL,Alabama,Monroe,31.7332,-87.209
Beaverton,AL,Alabama,Lamar,33.9354,-88.0218
Belgreen,AL,Alabama,Franklin,34.4767,-87.8653
Belk,AL,Alabama,Fayette,33.6516,-87.9286
Bellamy,AL,Alabama,Sumter,32.4582,-88.1277
Belle Fontaine,AL,Alabama,Mobile,30.492,-88.1131
Benton,AL,Alabama,Lowndes,32.3078,-86.818
Berlin,AL,Alabama,Cullman,34.1868,-86.7442
Berry,AL,Alabama,Fayette,33.6623,-87.6079
Bessemer,AL,Alabama,Jefferson,33.3709,-86.9713
Billingsley,AL,Alabama,Autauga,32.661,-86.7087
Birmingham,AL,Alabama,Jefferson,33.5277,-86.7987
Black,AL,Alabama,Geneva,31.0102,-85.7428
Blountsville,AL,Alabama,Blount,34.0814,-86.5867
Blue Ridge,AL,Alabama,Elmore,32.501,-86.1839
Blue Springs,AL,Alabama,Barbour,31.6635,-85.5035
Boaz,AL,Alabama,Marshall,34.1985,-86.1529
Boligee,AL,Alabama,Greene,32.7699,-88.0264
Bon Air,AL,Alabama,Talladega,33.2621,-86.3319
Bon Secour,AL,Alabama,Baldwin,30.3222,-87.7271
Boykin,AL,Alabama,Wilcox,32.0701,-87.2914
Brantley,AL,Alabama,Crenshaw,31.5822,-86.2569
Brantleyville,AL,Alabama,Shelby,33.2196,-86.882
Brent,AL,Alabama,Bibb,32.9421,-87.1753
Brewton,AL,Alabama,Escambia,31.1111,-87.0737
Bridgeport,AL,Alabama,Jackson,34.9495,-85.7243
Brighton,AL,Alabama,Jefferson,33.4393,-86.9454
Brilliant,AL,Alabama,Marion,34.0256,-87.7691
Bristow Cove,AL,Alabama,Etowah,34.1092,-86.241
Brook Highland,AL,Alabama,Shelby,33.4359,-86.6849
Brookside,AL,Alabama,Jefferson,33.638,-86.9014
Brookwood,AL,Alabama,Tuscaloosa,33.2397,-87.3277
Broomtown,AL,Alabama,Cherokee,34.3657,-85.5322
Brundidge,AL,Alabama,Pike,31.7182,-85.8177
Bucks,AL,Alabama,Mobile,31.017,-88.0249
Butler,AL,Alabama,Choctaw,32.0965,-88.2108
Calera,AL,Alabama,Shelby,33.1249,-86.745
Calvert,AL,Alabama,Washington,31.154,-88.0169
Camden,AL,Alabama,Wilcox,32.0007,-87.2967
Camp Hill,AL,Alabama,Tallapoosa,32.8002,-85.6536
Carbon Hill,AL,Alabama,Walker,33.8944,-87.5224
Cardiff,AL,Alabama,Jefferson,33.6472,-86.9307
Carlisle-Rockledge,AL,Alabama,Etowah,34.114,-86.1191
Carlton,AL,Alabama,Clarke,31.343,-87.8378
Carolina,AL,Alabama,Covington,31.2337,-86.5227
Carrollton,AL,Alabama,Pickens,33.2619,-88.0951
Castleberry,AL,Alabama,Conecuh,31.3001,-87.027
Cedar Bluff,AL,Alabama,Cherokee,34.2217,-85.5877
Center Point,AL,Alabama,Jefferson,33.6446,-86.6851
Centre,AL,Alabama,Cherokee,34.1551,-85.6699
Centreville,AL,Alabama,Bibb,32.9597,-87.1334
Chatom,AL,Alabama,Washington,31.4691,-88.246
Chelsea,AL,Alabama,Shelby,33.3255,-86.6299
Cherokee,AL,Alabama,Colbert,34.7577,-87.967
Chickasaw,AL,Alabama,Mobile,30.7714,-88.0793
Childersburg,AL,Alabama,Talladega,33.2961,-86.3457
Choccolocco,AL,Alabama,Calhoun,33.6683,-85.7129
Chunchula,AL,Alabama,Mobile,30.9237,-88.2072
Citronelle,AL,Alabama,Mobile,31.0952,-88.2468
Clanton,AL,Alabama,Chilton,32.844,-86.623
Clay,AL,Alabama,Jefferson,33.6976,-86.607
Clayhatchee,AL,Alabama,Dale,31.2434,-85.7136
Clayton,AL,Alabama,Barbour,31.8822,-85.4604
Cleveland,AL,Alabama,Blount,33.9965,-86.5671
Clio,AL,Alabama,Barbour,31.7085,-85.6109
Coaling,AL,Alabama,Tuscaloosa,33.1641,-87.3534
Coats Bend,AL,Alabama,Etowah,34.0774,-85.8742
Coffee Springs,AL,Alabama,Geneva,31.1664,-85.9102
Coffeeville,AL,Alabama,Clarke,31.7666,-88.0861
Coker,AL,Alabama,Tuscaloosa,33.2446,-87.6799
Collinsville,AL,Alabama,DeKalb,34.267,-85.8652
Colony,AL,Alabama,Cullman,33.9413,-86.9016
Columbia,AL,Alabama,Houston,31.2968,-85.1103
Columbiana,AL,Alabama,Shelby,33.193,-86.6115
Concord,AL,Alabama,Jefferson,33.4674,-87.0392
Coosada,AL,Alabama,Elmore,32.4983,-86.3279
Cordova,AL,Alabama,Walker,33.7613,-87.1925
Cottondale,AL,Alabama,Tuscaloosa,33.1922,-87.4544
Cottonwood,AL,Alabama,Houston,31.0552,-85.3007
County Line,AL,Alabama,Blount,33.821,-86.7198
Courtland,AL,Alabama,Lawrence,34.6703,-87.3262
Cowarts,AL,Alabama,Houston,31.2041,-85.3062
Creola,AL,Alabama,Mobile,30.8903,-88.01
Crossville,AL,Alabama,DeKalb,34.2853,-85.9997
Cuba,AL,Alabama,Sumter,32.441,-88.3755
Cullman,AL,Alabama,Cullman,34.1777,-86.8407
Cullomburg,AL,Alabama,Choctaw,31.7131,-88.2917
Cusseta,AL,Alabama,Chambers,32.7877,-85.3057
Dadeville,AL,Alabama,Tallapoosa,32.8326,-85.7675
Daleville,AL,Alabama,Dale,31.2915,-85.7117
Daphne,AL,Alabama,Baldwin,30.6286,-87.8866
Dauphin Island,AL,Alabama,Mobile,30.2525,-88.1438
Daviston,AL,Alabama,Tallapoosa,33.0556,-85.6371
Dayton,AL,Alabama,Marengo,32.3509,-87.6416
Deatsville,AL,Alabama,Elmore,32.5863,-86.3918
Decatur,AL,Alabama,Morgan,34.573,-86.9906
Deer Park,AL,Alabama,Washington,31.2198,-88.3226
Delta,AL,Alabama,Clay,33.447,-85.6746
Demopolis,AL,Alabama,Marengo,32.498,-87.8298
Detroit,AL,Alabama,Lamar,34.0274,-88.1678
Dodge City,AL,Alabama,Cullman,34.0453,-86.8837
Dora,AL,Alabama,Walker,33.7292,-87.085
Dothan,AL,Alabama,Houston,31.2335,-85.4069
Double Springs,AL,Alabama,Winston,34.1502,-87.3912
Douglas,AL,Alabama,Marshall,34.1705,-86.3224
Dozier,AL,Alabama,Crenshaw,31.5031,-86.3694
Dunnavant,AL,Alabama,Shelby,33.5006,-86.538
Dutton,AL,Alabama,Jackson,34.6062,-85.9119
East Brewton,AL,Alabama,Escambia,31.0906,-87.0556
East Point,AL,Alabama,Cullman,34.1859,-86.7927
Eclectic,AL,Alabama,Elmore,32.6387,-86.0386
Edgewater,AL,Alabama,Jefferson,33.5286,-86.9574
Edwardsville,AL,Alabama,Cleburne,33.8411,-85.4523
Egypt,AL,Alabama,Etowah,34.0759,-86.1651
Elba,AL,Alabama,Coffee,31.4172,-86.0759
Elberta,AL,Alabama,Baldwin,30.3855,-87.5888
Eldridge,AL,Alabama,Walker,33.922,-87.6201
Elkmont,AL,Alabama,Limestone,34.9289,-86.9765
Elmore,AL,Alabama,Elmore,32.5552,-86.3425
Emelle,AL,Alabama,Sumter,32.7287,-88.3165
Emerald Mountain,AL,Alabama,Elmore,32.4396,-86.0857
Enterprise,AL,Alabama,Coffee,31.3276,-85.8459
Epes,AL,Alabama,Sumter,32.6906,-88.1405
Ethelsville,AL,Alabama,Pickens,33.4141,-88.2161
Eufaula,AL,Alabama,Barbour,31.9102,-85.1505
Eunola,AL,Alabama,Geneva,31.0326,-85.8409
Eutaw,AL,Alabama,Greene,32.8436,-87.8987
Eva,AL,Alabama,Morgan,34.3274,-86.7614
Evergreen,AL,Alabama,Conecuh,31.4342,-86.9723
Excel,AL,Alabama,Monroe,31.4264,-87.3433
Fairfield,AL,Alabama,Jefferson,33.4747,-86.9194
Fairford,AL,Alabama,Washington,31.178,-88.0728
Fairhope,AL,Alabama,Baldwin,30.5217,-87.8815
Fairview,AL,Alabama,Cullman,34.2477,-86.6843
Falkville,AL,Alabama,Morgan,34.3793,-86.9086
Faunsdale,AL,Alabama,Marengo,32.4576,-87.5938
Fayette,AL,Alabama,Fayette,33.6943,-87.8307
Fayetteville,AL,Alabama,Talladega,33.1643,-86.4411
Five Points,AL,Alabama,Chambers,33.0173,-85.3516
Flomaton,AL,Alabama,Escambia,31.0127,-87.2541
Florala,AL,Alabama,Covington,31.0176,-86.3138
Florence,AL,Alabama,Lauderdale,34.8303,-87.6654
Foley,AL,Alabama,Baldwin,30.3983,-87.6649
Forestdale,AL,Alabama,Jefferson,33.5737,-86.9002
Forkland,AL,Alabama,Greene,32.6489,-87.8671
Fort Deposit,AL,Alabama,Lowndes,31.9863,-86.5664
Fort Payne,AL,Alabama,DeKalb,34.4557,-85.6965
Fort Rucker,AL,Alabama,Dale,31.3428,-85.7154
Franklin,AL,Alabama,Macon,32.4514,-85.7864
Fredonia,AL,Alabama,Chambers,32.9861,-85.2912
Frisco City,AL,Alabama,Monroe,31.4353,-87.4037
Fruitdale,AL,Alabama,Washington,31.3429,-88.4109
Fruithurst,AL,Alabama,Cleburne,33.7297,-85.4312
Fulton,AL,Alabama,Clarke,31.7916,-87.7397
Fultondale,AL,Alabama,Jefferson,33.6177,-86.8015
Fyffe,AL,Alabama,DeKalb,34.4496,-85.9049
Gadsden,AL,Alabama,Etowah,34.009,-86.0156
Gainesville,AL,Alabama,Sumter,32.8149,-88.1608
Gallant,AL,Alabama,Etowah,34.0013,-86.2304
Gantt,AL,Alabama,Covington,31.4092,-86.4842
Garden City,AL,Alabama,Cullman,34.0152,-86.752
Gardendale,AL,Alabama,Jefferson,33.6678,-86.8069
Gaylesville,AL,Alabama,Cherokee,34.2681,-85.5586
Geiger,AL,Alabama,Sumter,32.8698,-88.313
Geneva,AL,Alabama,Geneva,31.0437,-85.8763
Georgiana,AL,Alabama,Butler,31.6391,-86.7468
Geraldine,AL,Alabama,DeKalb,34.3577,-86.0037
Gilbertown,AL,Alabama,Choctaw,31.8758,-88.3195
Glen Allen,AL,Alabama,Fayette,33.8922,-87.7328
Glencoe,AL,Alabama,Etowah,33.9449,-85.9319
Glenwood,AL,Alabama,Crenshaw,31.6675,-86.173
Goldville,AL,Alabama,Tallapoosa,33.0841,-85.7831
Good Hope,AL,Alabama,Cullman,34.1098,-86.8651
Goodwater,AL,Alabama,Coosa,33.0608,-86.0516
Gordo,AL,Alabama,Pickens,33.322,-87.904
Gordon,AL,Alabama,Houston,31.1436,-85.0925
Gordonville,AL,Alabama,Lowndes,32.1489,-86.6994
Goshen,AL,Alabama,Pike,31.7182,-86.1242
Graham,AL,Alabama,Randolph,33.4552,-85.3231
Grand Bay,AL,Alabama,Mobile,30.4717,-88.345
Grant,AL,Alabama,Marshall,34.5189,-86.2492
Grayson Valley,AL,Alabama,Jefferson,33.6469,-86.6414
Graysville,AL,Alabama,Jefferson,33.6583,-86.9674
Greensboro,AL,Alabama,Hale,32.7014,-87.595
Greenville,AL,Alabama,Butler,31.8437,-86.6379
Grimes,AL,Alabama,Dale,31.2999,-85.4502
Grove Hill,AL,Alabama,Clarke,31.7006,-87.7748
Guin,AL,Alabama,Marion,33.9832,-87.9023
Gulf Shores,AL,Alabama,Baldwin,30.2759,-87.7013
Gulfcrest,AL,Alabama,Mobile,30.9925,-88.2399
Guntersville,AL,Alabama,Marshall,34.367,-86.2638
Gurley,AL,Alabama,Madison,34.7072,-86.3768
Gu-Win,AL,Alabama,Marion,33.9443,-87.8704
Hackleburg,AL,Alabama,Marion,34.2693,-87.8303
Hackneyville,AL,Alabama,Tallapoosa,33.0567,-85.9312
Haleburg,AL,Alabama,Henry,31.4099,-85.1381
Haleyville,AL,Alabama,Winston,34.2331,-87.6175
Hamilton,AL,Alabama,Marion,34.1346,-87.9755
Hammondville,AL,Alabama,DeKalb,34.5685,-85.6397
Hanceville,AL,Alabama,Cullman,34.0634,-86.7651
Harpersville,AL,Alabama,Shelby,33.3184,-86.4287
Hartford,AL,Alabama,Geneva,31.1055,-85.6916
Hartselle,AL,Alabama,Morgan,34.4391,-86.94
Harvest,AL,Alabama,Madison,34.8558,-86.7521
Hatton,AL,Alabama,Lawrence,34.561,-87.4136
Hayden,AL,Alabama,Blount,33.8822,-86.7839
Hayneville,AL,Alabama,Lowndes,32.1822,-86.5787
Hazel Green,AL,Alabama,Madison,34.9237,-86.5671
Headland,AL,Alabama,Henry,31.3501,-85.3523
Heath,AL,Alabama,Covington,31.3579,-86.4673
Heflin,AL,Alabama,Cleburne,33.6471,-85.5698
Helena,AL,Alabama,Shelby,33.2845,-86.8756
Henagar,AL,Alabama,DeKalb,34.631,-85.7405
Highland Lake,AL,Alabama,Blount,33.8876,-86.4244
Highland Lakes,AL,Alabama,Shelby,33.397,-86.6497
Hillsboro,AL,Alabama,Lawrence,34.6408,-87.1837
Hissop,AL,Alabama,Coosa,32.8746,-86.1159
Hobson,AL,Alabama,Washington,31.4836,-88.1513
Hobson City,AL,Alabama,Calhoun,33.6148,-85.8561
Hodges,AL,Alabama,Franklin,34.334,-87.9299
Hokes Bluff,AL,Alabama,Etowah,33.9902,-85.8639
Hollins,AL,Alabama,Clay,33.1213,-86.129
Hollis Crossroads,AL,Alabama,Cleburne,33.5231,-85.6437
Holly Pond,AL,Alabama,Cullman,34.1696,-86.6125
Hollywood,AL,Alabama,Jackson,34.719,-85.965
Holt,AL,Alabama,Tuscaloosa,33.2302,-87.4827
Holtville,AL,Alabama,Elmore,32.6314,-86.3268
Homewood,AL,Alabama,Jefferson,33.4617,-86.8092
Hoover,AL,Alabama,Jefferson,33.3754,-86.8064
Horn Hill,AL,Alabama,Covington,31.2382,-86.3211
Hueytown,AL,Alabama,Jefferson,33.4237,-87.022
Huguley,AL,Alabama,Chambers,32.8431,-85.2397
Huntsville,AL,Alabama,Madison,34.6988,-86.6412
Hurtsboro,AL,Alabama,Russell,32.2401,-85.4147
Hytop,AL,Alabama,Jackson,34.8965,-86.088
Ider,AL,Alabama,DeKalb,34.7022,-85.6691
Indian Springs Village,AL,Alabama,Shelby,33.3591,-86.7493
Irondale,AL,Alabama,Jefferson,33.544,-86.6599
Ivalee,AL,Alabama,Etowah,34.0372,-86.1472
Jackson,AL,Alabama,Clarke,31.5318,-87.8915
Jacksons' Gap,AL,Alabama,Tallapoosa,32.8831,-85.815
Jacksonville,AL,Alabama,Calhoun,33.8088,-85.7545
Jasper,AL,Alabama,Walker,33.8503,-87.2708
Jemison,AL,Alabama,Chilton,32.9696,-86.7339
Joppa,AL,Alabama,Cullman,34.2982,-86.5506
Kansas,AL,Alabama,Walker,33.9029,-87.5568
Kellyton,AL,Alabama,Coosa,32.9791,-86.0358
Kennedy,AL,Alabama,Lamar,33.5809,-87.9862
Killen,AL,Alabama,Lauderdale,34.8607,-87.5269
Kimberly,AL,Alabama,Jefferson,33.776,-86.7968
Kinsey,AL,Alabama,Houston,31.2926,-85.3353
Kinston,AL,Alabama,Coffee,31.22,-86.1705
La Fayette,AL,Alabama,Chambers,32.8997,-85.4007
Ladonia,AL,Alabama,Russell,32.4609,-85.0877
Lake View,AL,Alabama,Tuscaloosa,33.2802,-87.1258
Lanett,AL,Alabama,Chambers,32.8571,-85.2081
Langston,AL,Alabama,Jackson,34.5374,-86.0899
Leeds,AL,Alabama,Jefferson,33.5429,-86.5636
Leesburg,AL,Alabama,Cherokee,34.1839,-85.775
Leighton,AL,Alabama,Colbert,34.6941,-87.5282
Leroy,AL,Alabama,Washington,31.4952,-87.969
Lester,AL,Alabama,Limestone,34.9877,-87.1515
Level Plains,AL,Alabama,Dale,31.3071,-85.7687
Lexington,AL,Alabama,Lauderdale,34.9652,-87.3735
Libertyville,AL,Alabama,Covington,31.2428,-86.46
Lillian,AL,Alabama,Baldwin,30.4122,-87.432
Lincoln,AL,Alabama,Talladega,33.5935,-86.1371
Linden,AL,Alabama,Marengo,32.3001,-87.7926
Lineville,AL,Alabama,Clay,33.313,-85.7508
Lipscomb,AL,Alabama,Jefferson,33.4261,-86.926
Lisman,AL,Alabama,Choctaw,32.1792,-88.3002
Littleville,AL,Alabama,Colbert,34.5951,-87.6719
Livingston,AL,Alabama,Sumter,32.5982,-88.1891
Loachapoka,AL,Alabama,Lee,32.6049,-85.5948
Lockhart,AL,Alabama,Covington,31.0128,-86.3505
Locust Fork,AL,Alabama,Blount,33.8957,-86.6301
Lookout Mountain,AL,Alabama,Etowah,34.1091,-85.9585
Louisville,AL,Alabama,Barbour,31.781,-85.5583
Lowndesboro,AL,Alabama,Lowndes,32.2764,-86.6108
Loxley,AL,Alabama,Baldwin,30.6813,-87.7418
Luverne,AL,Alabama,Crenshaw,31.7186,-86.2687
Lynn,AL,Alabama,Winston,34.0548,-87.5555
Macedonia,AL,Alabama,Pickens,33.4031,-88.2392
Madison,AL,Alabama,Madison,34.7114,-86.7626
Madrid,AL,Alabama,Houston,31.0356,-85.3992
Magnolia Springs,AL,Alabama,Baldwin,30.4003,-87.7748
Malcolm,AL,Alabama,Washington,31.1945,-88.0016
Malvern,AL,Alabama,Geneva,31.1428,-85.521
Maplesville,AL,Alabama,Chilton,32.7867,-86.8783
Marbury,AL,Alabama,Autauga,32.6793,-86.4607
Margaret,AL,Alabama,St. Clair,33.6735,-86.468
Marion,AL,Alabama,Perry,32.6318,-87.3172
Maytown,AL,Alabama,Jefferson,33.5489,-86.9999
McDonald Chapel,AL,Alabama,Jefferson,33.5189,-86.9385
McIntosh,AL,Alabama,Washington,31.2649,-88.0284
McKenzie,AL,Alabama,Butler,31.5428,-86.7246
McMullen,AL,Alabama,Pickens,33.1481,-88.1757
Meadowbrook,AL,Alabama,Shelby,33.3932,-86.7041
Megargel,AL,Alabama,Monroe,31.3781,-87.4307
Memphis,AL,Alabama,Pickens,33.1369,-88.3008
Mentone,AL,Alabama,DeKalb,34.5663,-85.5842
Meridianville,AL,Alabama,Madison,34.8729,-86.5722
Midfield,AL,Alabama,Jefferson,33.4552,-86.9226
Midland City,AL,Alabama,Dale,31.3157,-85.4937
Midway,AL,Alabama,Bullock,32.0764,-85.5244
Mignon,AL,Alabama,Talladega,33.1948,-86.2651
Millbrook,AL,Alabama,Elmore,32.5028,-86.3737
Millerville,AL,Alabama,Clay,33.1926,-85.9303
Millport,AL,Alabama,Lamar,33.5586,-88.0817
Millry,AL,Alabama,Washington,31.6256,-88.3191
Minor,AL,Alabama,Jefferson,33.5389,-86.9402
Mobile,AL,Alabama,Mobile,30.6783,-88.1162
Monroeville,AL,Alabama,Monroe,31.5162,-87.3279
Montevallo,AL,Alabama,Shelby,33.1246,-86.8476
Montgomery,AL,Alabama,Montgomery,32.3473,-86.2666
Moody,AL,Alabama,St. Clair,33.5986,-86.4963
Moores Mill,AL,Alabama,Madison,34.8491,-86.5222
Mooresville,AL,Alabama,Limestone,34.627,-86.8799
Morris,AL,Alabama,Jefferson,33.7467,-86.8037
Morrison Crossroads,AL,Alabama,Randolph,33.4198,-85.4903
Mosses,AL,Alabama,Lowndes,32.1801,-86.6888
Moulton,AL,Alabama,Lawrence,34.4843,-87.2831
Moundville,AL,Alabama,Hale,32.9968,-87.6272
Mount Olive,AL,Alabama,Jefferson,33.6778,-86.8726
Mount Vernon,AL,Alabama,Mobile,31.0889,-88.0137
Mountain Brook,AL,Alabama,Jefferson,33.4871,-86.74
Movico,AL,Alabama,Mobile,31.0628,-88.0266
Mulga,AL,Alabama,Jefferson,33.5534,-86.9735
Munford,AL,Alabama,Talladega,33.5259,-85.9554
Muscle Shoals,AL,Alabama,Colbert,34.7436,-87.6344
Myrtlewood,AL,Alabama,Marengo,32.2521,-87.9492
Nanafalia,AL,Alabama,Marengo,32.1114,-87.9957
Nances Creek,AL,Alabama,Calhoun,33.8588,-85.6733
Napier Field,AL,Alabama,Dale,31.3149,-85.4549
Natural Bridge,AL,Alabama,Winston,34.0904,-87.6014
Nauvoo,AL,Alabama,Walker,33.9873,-87.4876
Nectar,AL,Alabama,Blount,33.9686,-86.6346
Needham,AL,Alabama,Choctaw,31.987,-88.3366
New Brockton,AL,Alabama,Coffee,31.3784,-85.9228
New Hope,AL,Alabama,Madison,34.537,-86.4128
New Market,AL,Alabama,Madison,34.8892,-86.4226
New Site,AL,Alabama,Tallapoosa,33.0283,-85.7801
New Union,AL,Alabama,Etowah,34.1422,-86.2218
Newbern,AL,Alabama,Hale,32.592,-87.5331
Newton,AL,Alabama,Dale,31.3423,-85.5893
Newville,AL,Alabama,Henry,31.4206,-85.3367
North Courtland,AL,Alabama,Lawrence,34.6788,-87.3083
North Johns,AL,Alabama,Jefferson,33.368,-87.1008
Northport,AL,Alabama,Tuscaloosa,33.2589,-87.5984
Notasulga,AL,Alabama,Macon,32.5569,-85.6695
Oak Grove,AL,Alabama,Talladega,33.1928,-86.3036
Oak Hill,AL,Alabama,Wilcox,31.9216,-87.0852
Oakman,AL,Alabama,Walker,33.7141,-87.389
Odenville,AL,Alabama,St. Clair,33.6987,-86.4225
Ohatchee,AL,Alabama,Calhoun,33.7877,-86.028
Oneonta,AL,Alabama,Blount,33.9392,-86.4929
Onycha,AL,Alabama,Covington,31.2246,-86.2785
Opelika,AL,Alabama,Lee,32.6612,-85.3769
Opp,AL,Alabama,Covington,31.2848,-86.257
Orange Beach,AL,Alabama,Baldwin,30.2941,-87.5851
Orrville,AL,Alabama,Dallas,32.3068,-87.2454
Our Town,AL,Alabama,Tallapoosa,32.8304,-85.9687
Owens Cross Roads,AL,Alabama,Madison,34.5845,-86.4574
Oxford,AL,Alabama,Calhoun,33.5967,-85.8687
Ozark,AL,Alabama,Dale,31.4508,-85.6473
Paint Rock,AL,Alabama,Jackson,34.6602,-86.3307
Panola,AL,Alabama,Sumter,32.9478,-88.2674
Parrish,AL,Alabama,Walker,33.7323,-87.2802
Pelham,AL,Alabama,Shelby,33.3114,-86.7573
Pell City,AL,Alabama,St. Clair,33.5609,-86.2669
Pennington,AL,Alabama,Choctaw,32.1994,-88.0494
Penton,AL,Alabama,Chambers,33.009,-85.4722
Perdido,AL,Alabama,Baldwin,31.0033,-87.6324
Perdido Beach,AL,Alabama,Baldwin,30.3554,-87.5036
Peterman,AL,Alabama,Monroe,31.5837,-87.2631
Petrey,AL,Alabama,Crenshaw,31.8495,-86.2057
Phenix City,AL,Alabama,Russell,32.4588,-85.0251
Phil Campbell,AL,Alabama,Franklin,34.3519,-87.7062
Pickensville,AL,Alabama,Pickens,33.2336,-88.2743
Piedmont,AL,Alabama,Calhoun,33.9268,-85.6148
Pike Road,AL,Alabama,Montgomery,32.2934,-86.0902
Pinckard,AL,Alabama,Dale,31.3173,-85.543
Pine Apple,AL,Alabama,Wilcox,31.8721,-86.9891
Pine Hill,AL,Alabama,Wilcox,31.9858,-87.5875
Pine Level,AL,Alabama,Autauga,32.5797,-86.4529
Pine Ridge,AL,Alabama,DeKalb,34.449,-85.7808
Pinson,AL,Alabama,Jefferson,33.7057,-86.6674
Pisgah,AL,Alabama,Jackson,34.6844,-85.846
Pleasant Grove,AL,Alabama,Jefferson,33.4936,-86.9782
Pleasant Groves,AL,Alabama,Jackson,34.735,-86.2054
Point Clear,AL,Alabama,Baldwin,30.4902,-87.9105
Pollard,AL,Alabama,Escambia,31.0236,-87.1736
Powell,AL,Alabama,DeKalb,34.5325,-85.8979
Prattville,AL,Alabama,Autauga,32.4605,-86.4588
Priceville,AL,Alabama,Morgan,34.5247,-86.8855
Prichard,AL,Alabama,Mobile,30.7735,-88.1301
Providence,AL,Alabama,Marengo,32.3424,-87.7762
Putnam,AL,Alabama,Marengo,32.0181,-88.0331
Ragland,AL,Alabama,St. Clair,33.7469,-86.1384
Rainbow City,AL,Alabama,Etowah,33.9337,-86.0922
Rainsville,AL,Alabama,DeKalb,34.4939,-85.8435
Ranburne,AL,Alabama,Cleburne,33.5259,-85.339
Ray,AL,Alabama,Coosa,32.879,-86.035
Red Bay,AL,Alabama,Franklin,34.4358,-88.1362
Red Level,AL,Alabama,Covington,31.4055,-86.6084
Redland,AL,Alabama,Elmore,32.4754,-86.1375
Redstone Arsenal,AL,Alabama,Madison,34.6843,-86.647
Reece City,AL,Alabama,Etowah,34.0772,-86.0345
Reeltown,AL,Alabama,Tallapoosa,32.5788,-85.8189
Reform,AL,Alabama,Pickens,33.3788,-88.0173
Rehobeth,AL,Alabama,Houston,31.1242,-85.4382
Repton,AL,Alabama,Conecuh,31.4097,-87.2393
Ridgeville,AL,Alabama,Etowah,34.0569,-86.1029
River Falls,AL,Alabama,Covington,31.3524,-86.5412
Riverside,AL,Alabama,St. Clair,33.6171,-86.2042
Riverview,AL,Alabama,Escambia,31.0587,-87.0709
Roanoke,AL,Alabama,Randolph,33.1454,-85.3694
Robertsdale,AL,Alabama,Baldwin,30.5534,-87.7023
Rock Creek,AL,Alabama,Jefferson,33.4772,-87.0812
Rock Mills,AL,Alabama,Randolph,33.1563,-85.2861
Rockford,AL,Alabama,Coosa,32.8896,-86.215
Rockville,AL,Alabama,Clarke,31.4059,-87.8442
Rogersville,AL,Alabama,Lauderdale,34.8251,-87.2821
Rosa,AL,Alabama,Blount,33.9885,-86.5037
Russellville,AL,Alabama,Franklin,34.5056,-87.7282
Rutledge,AL,Alabama,Crenshaw,31.724,-86.302
Saks,AL,Alabama,Calhoun,33.7118,-85.8536
Samson,AL,Alabama,Geneva,31.1124,-86.0462
Sand Rock,AL,Alabama,Cherokee,34.2308,-85.7712
Sanford,AL,Alabama,Covington,31.3006,-86.3975
Saraland,AL,Alabama,Mobile,30.8478,-88.1004
Sardis City,AL,Alabama,Etowah,34.1749,-86.1125
Satsuma,AL,Alabama,Mobile,30.8577,-88.0632
